id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bedroom_count,bathroom_count,bed_count,true_district_Central & Western,true_district_Eastern,true_district_Islands,true_district_Kowloon City,true_district_Kwai Tsing,true_district_Kwun Tong,true_district_North,true_district_Sai Kung,true_district_Sha Tin,true_district_Sham Shui Po,true_district_Southern,true_district_Tai Po,true_district_Tsuen Wan,true_district_Tuen Mun,true_district_Wan Chai,true_district_Wong Tai Sin,true_district_Yau Tsim Mong,true_district_Yuen Long
25852059,Rental unit in Hong Kong,97240131,Jov,22.28304,114.15782,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25855519,Rental unit in Hong Kong,97240131,Jov,22.27749,114.18196,160.0,29,0,359,364,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25856585,Rental unit in Hong Kong,97240131,Jov,22.32746,114.16896,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25857085,Rental unit in Hong Kong,97240131,Jov,22.28731,114.13232,217.0,29,0,359,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25880732,Guest suite in 九龍,188099964,Virginia,22.32063,114.16838,380.0,28,19,10,11,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25888892,Guest suite in 旺角,188099964,Virginia,22.32085,114.16966,447.0,28,91,10,44,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25893848,Rental unit in Hong Kong,14420730,Riitta,22.21964,114.21403,800.0,10,0,1,91,0,0,0,1,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25893959,Rental unit in Sheung Wan,21330031,Gorky,22.28497,114.14959,561.0,3,39,3,342,19,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25895351,Rental unit in Hong Kong,97240131,Jov,22.31445,114.16851,217.0,29,0,359,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25905396,Rental unit in Hong Kong,97240131,Jov,22.28375,114.14787,230.0,29,0,359,364,0,0,0,1,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25905823,Rental unit in Hong Kong,97240131,Jov,22.28333,114.15465,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25914031,Rental unit in Hong Kong,97240131,Jov,22.28091,114.15183,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25919163,Rental unit in Hong Kong,97240131,Jov,22.28023,114.15515,160.0,29,0,359,364,0,0,0,1,0,4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25919364,Rental unit in Hong Kong,194808825,瑞丰,22.39575,114.10868,4683.0,1,0,1,0,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25923064,Condo in Hong Kong,188099964,Virginia,22.32265,114.16765,480.0,28,84,10,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25950368,Rental unit in Hong Kong,195063355,玉明,22.39729,114.10884,4683.0,1,0,1,0,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25953153,Rental unit in Hong Kong,80873942,Aline,22.33182,114.16326,598.0,180,4,9,181,0,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25963543,Rental unit in Hong Kong,97240131,Jov,22.30946,114.17236,260.0,29,0,359,364,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25964365,Rental unit in Hong Kong,97240131,Jov,22.30178,114.17409,217.0,29,0,359,333,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25982081,Rental unit in Hong Kong,4584648,Ivy,22.28326,114.12591,160.0,30,0,398,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25982256,Rental unit in Hong Kong,4584648,Ivy,22.28398,114.13058,160.0,30,0,398,363,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25993355,Rental unit in Hong Kong,9280086,Winnie (A),22.29669,114.17212,1150.0,1,59,11,144,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26013910,Guest suite in Hong Kong,188099964,Virginia,22.32064,114.16759,507.0,28,161,10,262,39,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26040358,Rental unit in Hong Kong,14861546,Tane Residence,22.32778,114.16576,414.0,30,1,121,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26052616,Rental unit in 九龍,188099964,Virginia,22.32237,114.16789,557.0,28,124,10,0,25,0,0,1,0,1,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26055275,Rental unit in Hong Kong,97240131,Jov,22.28582,114.15002,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26057345,Rental unit in Hong Kong,9280086,Winnie (A),22.2966,114.17123,1150.0,1,85,11,145,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26065188,Rental unit in Hong Kong,97240131,Jov,22.27628,114.173,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26086751,Condo in Hong Kong,68339870,Nigel,22.30437,114.01113,1231.0,3,60,1,94,10,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26092209,Rental unit in Hong Kong,67709885,Steven,22.29969,114.17575,284.0,29,1,293,271,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26108629,Rental unit in Hong Kong,97240131,Jov,22.3104,114.17237,160.0,29,0,359,364,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26172480,Rental unit in Hong Kong,20084489,Sean,22.29169,114.02558,800.0,2,10,1,0,0,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26178812,Rental unit in Hong Kong,97240131,Jov,22.2885,114.2,160.0,29,0,359,180,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26204778,Rental unit in Hong Kong,38427977,Pete P,22.27033,114.18419,1100.0,5,29,1,95,10,1,0,0,0,2,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26206304,Rental unit in Hong Kong,4584648,Ivy,22.27769,114.18074,260.0,30,0,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26248857,Rental unit in Hong Kong,4650574,Muriel,22.31151,114.17213,410.0,182,0,10,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26270602,Rental unit in Hong Kong,97240131,Jov,22.28762,114.13405,217.0,29,0,359,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26279922,Rental unit in 油麻地,9157229,Milky,22.31419,114.17069,2663.0,3,2,11,201,0,1,0,0,0,2,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26280603,Rental unit in Hong Kong,9157229,Milky,22.31419,114.17069,2399.0,3,3,11,109,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26306661,Rental unit in Hong Kong,14861546,Tane Residence,22.28634,114.14774,558.0,30,3,121,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26320979,Rental unit in 油麻地,9157229,Milky,22.31351,114.16785,1734.0,2,6,11,348,2,1,0,0,0,2,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26336917,Guesthouse in Hong Kong,25929347,Polly,22.28708,114.19354,380.0,100,0,1,0,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26347659,Rental unit in Hong Kong,9157229,Milky,22.31419,114.17069,2948.0,1,5,11,48,2,1,0,0,0,3,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26370243,Rental unit in Hong Kong,67709885,Steven,22.28134,114.15745,160.0,29,0,293,179,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400758,Rental unit in Hong Kong,187197367,Billy,22.32165,114.1687,5555.0,1,7,19,87,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26401248,Rental unit in Hong Kong,187197367,Billy,22.32165,114.1687,4854.0,1,11,19,90,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26428780,Rental unit in Hong Kong,166790845,Gundam,22.29538,114.17441,1055.0,28,8,1,14,4,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26458445,Rental unit in Hong Kong,4584648,Ivy,22.328,114.16579,160.0,31,0,398,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26458845,Rental unit in Hong Kong,4584648,Ivy,22.30919,114.17179,160.0,30,0,398,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26475990,Rental unit in Hong Kong,97240131,Jov,22.32148,114.1706,160.0,29,0,359,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26476112,Rental unit in Hong Kong,97240131,Jov,22.28578,114.13463,217.0,29,0,359,180,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26487387,Rental unit in Hong Kong,188099964,Virginia,22.32079,114.1678,549.0,28,115,10,127,28,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26488070,Rental unit in 香港九龍,188099964,Virginia,22.32182,114.16981,500.0,28,136,10,0,20,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26562682,Rental unit in Kowloon,51187996,Aqua,22.29808,114.17193,486.0,1,146,8,25,18,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26573719,Rental unit in Hong Kong,67709885,Steven,22.29843,114.17234,140.0,29,1,293,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26575930,Rental unit in Hong Kong,97240131,Jov,22.27716,114.17918,160.0,29,0,359,180,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26576117,Rental unit in Hong Kong,97240131,Jov,22.28465,114.14916,160.0,29,0,359,293,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26611570,Rental unit in Hong Kong,67709885,Steven,22.28956,114.19641,160.0,30,0,293,180,0,0,0,0,1,1,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26640270,Serviced apartment in Hong Kong,14861546,Tane Residence,22.2862,114.15047,477.0,30,2,121,365,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26664302,Rental unit in Hong Kong,97240131,Jov,22.2785,114.18187,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26664446,Rental unit in Hong Kong,97240131,Jov,22.27709,114.18149,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26664808,Rental unit in Hong Kong,97240131,Jov,22.33013,114.16547,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26664910,Rental unit in Hong Kong,97240131,Jov,22.27898,114.1799,160.0,29,1,359,336,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26665063,Rental unit in Hong Kong,97240131,Jov,22.27649,114.17542,150.0,29,0,359,363,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26670218,Hotel in Hong Kong,93130377,Jean,22.31767,114.17007,512.0,1,3,18,246,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26670638,Hotel in Hong Kong,93130377,Jean,22.31737,114.17048,374.0,1,11,18,225,6,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26670761,Hotel in Hong Kong,93130377,Jean,22.31661,114.17079,353.0,1,5,18,246,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26670993,Hotel in Hong Kong,93130377,Jean,22.31602,114.16898,615.0,1,2,18,246,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26671069,Hotel in Hong Kong,93130377,Jean,22.31766,114.16854,615.0,1,17,18,242,11,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26693421,Rental unit in Hong Kong,67709885,Steven,22.27886,114.17894,160.0,31,0,293,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26700933,Rental unit in Hong Kong,67709885,Steven,22.31089,114.17238,150.0,31,0,293,179,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26701080,Rental unit in Hong Kong,67709885,Steven,22.3112,114.17197,160.0,31,0,293,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26706427,Rental unit in Hong Kong,97240131,Jov,22.27985,114.1513,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26708135,Rental unit in Hong Kong,97240131,Jov,22.27903,114.17993,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26719226,Serviced apartment in Hong Kong,14861546,Tane Residence,22.28443,114.15084,513.0,30,0,121,365,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26729657,Rental unit in Hong Kong,97240131,Jov,22.3133,114.1693,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26731793,Rental unit in Hong Kong,97240131,Jov,22.2891,114.1428,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26752777,Rental unit in Hong Kong,37289493,Ken,22.31687,114.16962,641.0,2,54,28,286,28,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26787541,Condo in Hong Kong,47626760,Yuk Yuk,22.31735,114.16842,226.0,28,26,2,164,8,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26789926,Rental unit in Hong Kong,97240131,Jov,22.28112,114.15051,360.0,29,0,359,364,0,0,0,1,0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26829067,Rental unit in Hong Kong,67709885,Steven,22.27867,114.1858,220.0,29,0,293,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26877972,Serviced apartment in Hong Kong,47887152,Oceana,22.29731,114.17284,649.0,2,13,5,343,6,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26891194,Rental unit in Hong Kong,97240131,Jov,22.28284,114.15105,160.0,29,0,359,364,0,0,0,1,0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26900171,Rental unit in Hong Kong,97240131,Jov,22.28638,114.13458,217.0,29,0,359,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26900443,Rental unit in Hong Kong,97240131,Jov,22.28271,114.15075,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26900554,Rental unit in Hong Kong,97240131,Jov,22.29102,114.19349,180.0,29,1,359,364,1,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26940736,Rental unit in Hong Kong,202706601,Sharon Fung,22.26941,114.18224,1000.0,365,55,1,0,0,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26966591,Condo in Hong Kong,15586744,Sven,22.30279,114.25226,480.0,28,5,17,365,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26999645,Hostel in Hong Kong,23801931,Mj,22.32039,114.18712,271.0,1,22,5,336,16,0,0,0,1,1,2.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26999853,Hostel in Hong Kong,23801931,Mj,22.31881,114.1885,271.0,1,21,5,348,16,0,0,0,1,1,2.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27004187,Hostel in Hong Kong,23801931,Mj,22.31911,114.18883,284.0,1,29,5,338,19,0,0,0,1,1,2.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27066103,Rental unit in Hong Kong,67709885,Steven,22.28614,114.15041,160.0,30,0,293,180,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27123841,Rental unit in Hong Kong,97240131,Jov,22.28999,114.20006,160.0,29,1,359,364,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27124081,Rental unit in Hong Kong,97240131,Jov,22.27879,114.18174,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27168923,Rental unit in 旺角,57066921,Doctor Hotel,22.31599,114.17368,1450.0,1,100,3,268,6,1,0,0,0,2,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27235125,Rental unit in Hong Kong,97240131,Jov,22.31076,114.17188,155.0,29,0,359,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27235654,Serviced apartment in Hong Kong,173312530,Pan,22.32061,114.16343,300.0,1,9,6,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27292506,Rental unit in Hong Kong,67709885,Steven,22.27929,114.17913,160.0,29,0,293,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27322876,Rental unit in Hong Kong,21722306,Jean,22.29644,114.17039,450.0,29,0,1,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27360383,Rental unit in Hong Kong,97240131,Jov,22.28195,114.15136,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27373927,Serviced apartment in Hong Kong,31947768,Nuts,22.30191,114.17234,485.0,2,48,19,188,17,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27385715,Rental unit in Hong Kong,153383798,Lyna,22.29626,114.17163,2162.0,1,345,2,355,43,1,0,0,0,2,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27408760,Rental unit in Hong Kong,97240131,Jov,22.28634,114.14631,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27408976,Rental unit in Hong Kong,97240131,Jov,22.28268,114.15205,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27411952,Rental unit in Hong Kong,97240131,Jov,22.31335,114.17119,217.0,29,0,359,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27437482,Rental unit in Hong Kong,187197367,Billy,22.32165,114.1687,5555.0,1,8,19,90,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27439278,Rental unit in Hong Kong,1443229,Alice,22.28455,114.19201,1153.0,1,20,4,284,2,1,0,0,0,1,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27442596,Rental unit in Hong Kong,187197367,Billy,22.32174,114.16859,4890.0,1,26,19,90,14,0,0,1,0,1,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27497082,Rental unit in Hong Kong,37289493,Ken,22.31687,114.16962,611.0,2,64,28,319,22,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27552373,Home in Hong Kong,12310297,Polly,22.2922,114.29267,3500.0,3,6,1,8,0,1,0,0,0,3,3.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27563606,Rental unit in Hong Kong,97240131,Jov,22.28415,114.13021,160.0,29,0,359,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27564900,Rental unit in Hong Kong,97240131,Jov,22.31356,114.17221,190.0,29,0,359,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27583629,Rental unit in Hong Kong,147043347,Anja & Alex,22.24692030693728,114.20116359127088,1814.0,8,0,2,84,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27588578,Rental unit in Hong Kong,6067974,Wilson,22.28694,114.19059,1200.0,30,1,62,365,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27589161,Serviced apartment in Hong Kong,122131447,Debe,22.31722,114.16869,616.0,1,8,49,41,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27589193,Rental unit in Hong Kong,97240131,Jov,22.31443,114.17181,160.0,29,1,359,364,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27589413,Condo in Hong Kong,122131447,Debe,22.31618,114.16862,646.0,1,3,49,40,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27589765,Serviced apartment in Hong Kong,122131447,Debe,22.31578,114.17045,887.0,1,26,49,41,8,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27592749,Serviced apartment in Kowloon,122131447,Debe,22.30351,114.17251,610.0,1,17,49,152,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27592937,Condo in Kowloon,122131447,Debe,22.30523,114.17284,611.0,1,7,49,293,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27593157,Serviced apartment in Kowloon,122131447,Debe,22.30476,114.1706,616.0,1,9,49,41,6,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27593261,Serviced apartment in Kowloon,122131447,Debe,22.30318,114.17088,616.0,1,5,49,41,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27593455,Serviced apartment in Hong Kong,122131447,Debe,22.31738,114.17039,616.0,1,8,49,41,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27593695,Serviced apartment in Hong Kong,122131447,Debe,22.31799,114.16911,616.0,1,4,49,41,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27594431,Condo in Kowloon,122131447,Debe,22.30347,114.17236,658.0,1,4,49,40,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27594710,Serviced apartment in Kowloon,122131447,Debe,22.31752,114.16904,769.0,1,12,49,40,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27595849,Serviced apartment in Kowloon,122131447,Debe,22.31776,114.17041,658.0,1,29,49,0,9,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27596013,Serviced apartment in Hong Kong,122131447,Debe,22.31782,114.16896,658.0,1,22,49,40,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27597098,Serviced apartment in Hong Kong,122131447,Debe,22.31772,114.16888,768.0,1,5,49,38,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27608586,Serviced apartment in Kowloon,122131447,Debe,22.30488,114.17241,768.0,1,3,49,38,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27608700,Serviced apartment in Hong Kong,122131447,Debe,22.31613,114.17044,768.0,1,21,49,38,2,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27608878,Condo in Hong Kong,122131447,Debe,22.31774,114.17003,888.0,1,26,49,42,6,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27608989,Serviced apartment in Hong Kong,122131447,Debe,22.31711,114.17069,887.0,1,6,49,41,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27609670,Serviced apartment in Hong Kong,122131447,Debe,22.31562,114.16906,879.0,1,23,49,32,5,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
